index,period_bin,radius_bin,period,radius_earth,t0,b,rp_rs,a_rs,duration,u1,u2,recovered,match,n_transits_in_data,found_period,found_t0,found_depth,found_sde,found_snr,found_detected,found_brightening_ratio,n_detections,n_skipped_variability,skipped_variability_at_period,runtime_s
369,3,1,2.2783228416839907,1.1645510099344756,1325.7381902998895,0.5951147658719645,0.015133973898518584,9.299952501451195,0.06434676668714821,0.4,0.2,True,exact,24,2.278297729991949,1353.0796955974454,0.00022270776113797464,10.30783261673496,13.97043295879301,True,0.20359111976091482,1,1,False,13.121980710999196
370,3,1,2.7131081216022452,1.1239220448155944,1327.151467647347,0.5026825892167944,0.014605978394339195,10.448371884834849,0.07301732966852381,0.4,0.2,True,exact,20,2.713019516908018,1354.2832086316223,0.0001859846040648261,7.62077782984426,10.702586464465407,True,0.344970537705086,1,0,False,13.48941667300096
372,3,1,2.5000289806174725,1.0724487833320735,1327.296350839801,0.675484958124921,0.01393705535952335,9.893893920255307,0.06102191419197698,0.4,0.2,False,none,20,0.6258400057919784,1354.1665886248063,7.361668594352277e-05,7.9844686713489015,9.917217510775412,True,0.20278828640276356,1,0,False,12.869119508999574
373,3,1,2.5626052141956284,1.2490998782420042,1326.5658294045325,0.2897723767276929,0.016232732437388788,10.058310185643194,0.07914932539894215,0.4,0.2,True,exact,20,2.5624681749476745,1354.7542258869664,0.00029079101958062736,11.433609965449998,17.435194877718754,True,0.13200418577395823,1,0,False,12.778341516001092
376,3,1,2.1539858002584515,1.0152588143651644,1326.8800488787135,0.488943007695355,0.01319384060102944,8.95844114698152,0.06813144776400193,0.4,0.2,False,none,24,2.153891077087979,1354.8832849646858,0.0001582554654838697,6.936126981718565,9.87700983623737,False,0.2700367199116316,0,0,False,6.455066719998285
374,3,1,2.4626419352412743,1.0831495935434565,1325.6679013959917,0.30137686819062237,0.014076118209540701,9.795006638514854,0.07765218402291253,0.4,0.2,True,exact,20,2.46248876309633,1355.219284869698,0.0001861374133719229,8.218175065248994,10.835385475313512,True,0.2960391542161513,1,0,False,13.201110302001325
375,3,1,2.208063315313103,1.2658973144214314,1327.153892864956,0.003452702127414642,0.016451024258470788,9.107759817602377,0.07860311095285923,0.4,0.2,True,exact,24,2.208091107098546,1353.6524504977244,0.0002885743514016159,11.772214476123152,18.555154494657756,True,0.2172427787432816,1,0,False,13.26788219899754
378,3,1,2.0010331268242862,0.9563464030516021,1326.480932400468,0.7773754585852868,0.012428241767219312,8.529169394594687,0.04868749850198646,0.4,0.2,False,none,27,2.000601013028138,1354.4973651449359,0.0001394440476861769,4.5951275182917275,8.346930004899745,False,0.36961054463994875,0,0,False,6.7896634730022924
380,3,1,2.508037951361734,1.0410652928395276,1326.7838185319822,0.833703019293008,0.013529209827720223,9.915013051143147,0.04659781304486741,0.4,0.2,False,none,21,0.8353693636528609,1354.3751030767394,8.639276895827663e-05,5.8189437108715305,8.66468765720562,False,0.2548384863042379,0,0,False,6.5736484350018145
377,3,1,2.725596450916525,1.058002413182614,1327.554727909161,0.04505365239578968,0.013749316920498201,10.480409632972801,0.08396860234120157,0.4,0.2,True,exact,19,2.7255144529326216,1354.8194861168681,0.00020774809693402396,7.925397180945875,11.858925789565669,True,0.3578686167479165,1,0,False,12.862631329000578
379,3,1,2.318770027800243,0.965468715524224,1327.3354812775335,0.4496712602224105,0.012546791180406937,9.409697736202403,0.07135387133774082,0.4,0.2,True,exact,23,2.3187833200707697,1355.1612258033913,0.00017626600492415267,7.790148404266952,11.493811763020933,True,0.31308318733771595,1,0,False,13.155185488001734
382,3,1,2.7529307310063476,0.9557668557032156,1325.3132957436078,0.3956061719455531,0.012420710234148955,10.550363188714877,0.07755922937640956,0.4,0.2,False,none,19,0.6261338308681504,1354.1745056199768,5.006062857715321e-05,4.143635927853747,6.069396546690814,False,0.2950477794108102,0,0,False,6.622728760001337
383,3,1,2.6885010043625077,0.9657990580160659,1325.8719205909197,0.4459076866935292,0.012551084160797197,10.385100163706085,0.07507746153606684,0.4,0.2,False,none,20,2.6881680241458814,1355.4447367281466,0.0001479944242801512,5.224572599774524,8.785363030160397,False,0.40561535824732753,0,0,False,6.543612649998977
381,3,1,2.345631545743034,1.0998480829122352,1327.2810862340812,0.6655471365504911,0.014293124162990525,9.482228502731548,0.06048331921727914,0.4,0.2,True,exact,23,2.3457186363015845,1353.0820903368594,0.0002184634600940205,8.907059112531153,12.715898145590257,True,0.2602382511919097,1,0,False,13.26719271699767
386,4,1,4.005154964855274,0.9865217293316545,1328.900941892065,0.7366121251506107,0.012820386547830758,13.546177761378397,0.06554717971664799,0.4,0.2,False,none,14,14.428035012516087,1352.9409703500583,0.0008004732225276312,4.5058152167100145,12.934036979606695,False,0.6457326338659877,0,0,False,6.816345682000247
384,4,1,3.6035969988769483,1.1599634266660255,1325.805235142878,0.6204327021466441,0.01507435575826562,12.624902475389167,0.07313163916691151,0.4,0.2,True,exact,16,3.603571088112933,1354.6339259174456,0.00020060517600428707,7.373668786139633,10.577102260219357,True,0.2482929727802448,1,0,False,13.432703788002982
385,4,1,4.1971972239040864,1.245508123487355,1326.9016314249634,0.0764675842691674,0.01618605563041079,13.975804134908596,0.096952852463014,0.4,0.2,True,exact,12,4.197071484367871,1352.0860934104157,0.00023804020931117442,9.017467284612604,12.44035711506575,True,0.26733096092690345,1,0,False,13.518099635999533
388,4,1,4.065751369838405,1.038279770856539,1327.3427672648018,0.1257973712037696,0.013493010454206587,13.682467721437956,0.09521074436098971,0.4,0.2,False,none,12,4.066230037612724,1355.8039935174977,0.0001716467984734793,5.3727754423930145,9.220388343651855,False,0.3180334419839593,0,0,False,6.666479086998152
387,4,1,3.57843139784758,1.0955687843629822,1327.8928293980919,0.3900190114705922,0.014237512350372709,12.566056790317347,0.08498605102188785,0.4,0.2,True,exact,13,3.5793053177490277,1352.9440881867852,0.0002493503659759533,8.460727223937178,11.976095266805403,True,0.15906077729860496,1,1,False,13.393297426999197
389,4,1,4.899731991032898,1.00610770655756,1326.2667763744003,0.852768029208257,0.01307491697679884,15.494780837028,0.0551442030096858,0.4,0.2,False,none,11,0.6261338308681504,1354.1745056199768,5.09656756807475e-05,4.247943897234469,6.346704807744839,False,0.2467655662858317,0,0,False,6.605867689999286
391,4,1,3.5361177545132314,1.036228268910138,1327.26186856957,0.8512708479320551,0.013466350070380773,12.466801181401435,0.04978591392321447,0.4,0.2,False,none,16,0.6261338308681504,1354.1745056199768,5.127091531687e-05,4.239692159522558,6.384715995474952,False,0.2590791185968024,0,0,False,6.555360580001434
392,4,1,3.5889522547778583,1.0047891364276396,1326.0607460925223,0.884392449952978,0.013057781440648555,12.590674837173383,0.044954264418049325,0.4,0.2,False,none,16,0.6261338308681504,1354.1745056199768,5.107974907336832e-05,4.238916767251255,6.397465734506495,False,0.27166330281124557,0,0,False,6.631046331000107
393,4,1,3.8409909391375954,1.0793493321662022,1326.7766519488762,0.8577186157045801,0.014026731745572795,13.173446419780298,0.0503214645909792,0.4,0.2,False,none,14,0.6261338308681504,1354.1745056199768,5.108074126536355e-05,4.237055251538749,6.407121973988995,False,0.27034233784715633,0,0,False,6.783617546996538
390,4,1,4.3271555719564665,0.9575654699677415,1325.5099144900241,0.544796707918575,0.01244408420497602,14.262825228788136,0.08252035766145478,0.4,0.2,True,exact,13,4.327042555384114,1355.804160308564,0.00025779324130303927,7.11462852848139,11.296567930280434,True,0.34392035415847233,1,0,False,13.242326558996865
394,4,1,4.113495707463794,0.9824534791783467,1326.850765137757,0.05172857768255834,0.012767517423930149,13.789375134346052,0.09612854733287043,0.4,0.2,False,none,11,4.113870441680417,1355.6409919709715,0.0001665713386177492,5.413160182254704,8.260624813033886,False,0.4737809952893827,0,0,False,6.6966645889988285
396,4,1,4.4671407230038405,1.0716577871611312,1326.9710419435385,0.8318307492579373,0.01392677593397415,14.568795373011168,0.0566914810566604,0.4,0.2,False,none,12,0.6259482410906138,1354.1687679693769,4.88461643223248e-05,4.505783404169101,7.214143993417847,False,0.2704715227652134,0,0,False,6.605702025000937
398,4,1,4.32865025202931,1.0422629859402583,1326.6007169526538,0.5547135412724676,0.013544774501118182,14.26610946993188,0.08203846920956348,0.4,0.2,False,none,12,4.328378960850805,1352.5725059776469,0.00021744412058921636,6.109241771757086,10.31334250133536,False,0.31314745880228423,0,0,False,6.5469755600024655
395,4,1,3.438190789443433,1.2497703726276523,1325.696814068622,0.14424827280260166,0.016241445876684222,12.235560514691288,0.09008534575273938,0.4,0.2,True,exact,16,3.4388025013191195,1353.201910035595,0.00027284466608790137,10.31490497873767,15.177218931216183,True,0.21229051048769423,1,0,False,13.30657348800014
399,4,1,4.446506162928063,0.9655364126769888,1328.0060063288643,0.5870761850501088,0.01254767094173487,14.523896765506432,0.0805043448437072,0.4,0.2,False,none,11,0.6261338308681504,1354.1745056199768,5.0606507141170987e-05,4.149631118659655,6.301977907405086,False,0.25955424740334965,0,0,False,6.6259143669994955
397,4,1,3.841763870916748,1.1277771929513376,1326.8198619729303,0.5465205394890623,0.014656078141592468,13.175213643234429,0.07947209494246886,0.4,0.2,True,exact,14,3.8419620902777116,1353.711591844486,0.00021164735656997724,7.660968059339241,10.850540537282505,True,0.2981719254113279,1,0,False,13.043162621997908
400,4,1,4.562451961667008,1.160875232009826,1325.9189792041448,0.42818907961918695,0.015086205164737201,14.775292622736275,0.09055904877175121,0.4,0.2,False,none,11,4.5599828631218475,1353.3089392871063,0.00021041643857011572,6.7848909988829975,9.787638066842943,False,0.2692934110221643,0,0,False,6.512806775997888
403,4,1,3.8245872505236975,1.0445614815610997,1327.8504462716,0.6902507259872483,0.013574644702109747,13.135913185895852,0.0689188936486795,0.4,0.2,False,none,14,3.824679560709221,1354.6242078875066,0.00018671588298635466,5.185426472414374,9.047837448211956,False,0.4312885737386685,0,0,False,6.6717868270025065
404,4,1,3.828046805498213,1.0606151286008683,1325.5756990936409,0.6620117534758386,0.013783270578695056,13.143833441932365,0.07130920395011514,0.4,0.2,False,none,14,3.8274206213131343,1352.3652703117339,0.00019300373982245045,6.15157603603654,10.413050672526591,False,0.38901111561993507,0,0,False,6.557044868997764
401,4,1,3.8285860701749392,1.239256945391753,1326.4875440325568,0.46442792067210925,0.016104818170371016,13.14506781184225,0.08390570979590027,0.4,0.2,True,exact,14,3.8288864764353288,1353.2872500475894,0.000203852877408095,7.1400925492528335,10.261948064834856,True,0.3268434639715036,1,0,False,13.284641914000531
402,4,1,4.455356155197139,1.2605854548913904,1326.7098694473063,0.2572043445008557,0.016381993754186773,14.543161894705893,0.09597521651195957,0.4,0.2,True,exact,10,4.456247057504282,1353.4395843492343,0.00030030238604727977,9.352843451974723,12.923170922108287,True,0.2091962178303891,1,0,False,13.28563760399993
408,4,1,3.68252645728579,1.1352093581806457,1328.6820721190304,0.8330570458998692,0.014752663171900547,12.808584510846904,0.05315756471616915,0.4,0.2,False,none,15,3.6824053362861258,1354.4587570665449,0.00021247953412839582,5.111058483500062,9.522789063368565,False,0.4363499075436778,0,0,False,6.548032931998023
406,4,1,4.823911837301866,1.2224821331426146,1327.068884485496,0.3856951509049167,0.015886820359570702,15.3345179742565,0.09419650500612868,0.4,0.2,True,exact,12,4.824495161869583,1356.013005267093,0.00023087106667252222,7.764211746025487,11.356906765435719,True,0.4993452606514511,1,1,False,13.0165810230028
405,4,1,4.374817332329711,1.0290077768899095,1325.3417641873384,0.3544133657637028,0.013372515848576483,14.367366496474151,0.09211282707340611,0.4,0.2,True,exact,13,4.3718485497294415,1355.972359560648,0.00022290750419318162,7.3323156036122965,11.44196100547095,True,0.24827834092099094,1,0,False,13.208065471000737
407,4,1,3.316400342823573,1.1269981651650336,1327.0105718826192,0.22590460246421815,0.01464595425171253,11.944881761792665,0.08753571037523897,0.4,0.2,True,exact,14,3.3163261897653316,1353.5429979806647,0.0002150549033628213,8.283613241819811,10.760553212849226,True,0.2654938118674303,1,0,False,13.390654143000575
411,4,1,4.256584767874015,1.0944889161689337,1325.515716339171,0.7526085839114777,0.014223478875734712,14.107327394933098,0.06541587831984297,0.4,0.2,False,none,13,0.6261338308681504,1354.1745056199768,5.289973072220011e-05,4.576569879864391,6.602821130316474,False,0.2728138862567316,0,0,False,6.476520963002258
412,4,1,3.778471602913231,1.0473787840341489,1328.619088718157,0.490522738024375,0.013611257080380542,13.030107419230431,0.08199617263338009,0.4,0.2,False,none,15,0.5005066917445975,1354.1797790065673,4.0698927899374127e-05,4.397758090949416,7.418311122459806,False,0.4918862880776468,0,0,False,6.643935085001431
409,4,1,4.618072103996234,1.1995689236836986,1328.9111825597945,0.3923636364329165,0.015589050737695544,14.895132147833513,0.09253812565511901,0.4,0.2,True,exact,12,4.617170685335737,1352.007942410054,0.00024021408143937162,7.6480081448867665,11.928186706147363,True,0.26877721346820704,1,0,False,13.079523106000124
410,4,1,4.169567351278541,1.1842092077051511,1325.4115822545407,0.48862914723329715,0.015389442872754466,13.914402112223753,0.08501090514070574,0.4,0.2,True,exact,13,4.169787684346989,1354.6000558988044,0.00022992094386808937,7.907939623752066,11.707593230853528,True,0.3291822978627941,1,0,False,12.913992966998194
413,4,1,4.80999284135426,1.048597351857332,1329.739736907802,0.3725795122814146,0.013627093032152773,15.305006120666077,0.09438957324345071,0.4,0.2,False,none,7,14.462501576416374,1352.9752025389585,0.0007683445955292134,3.6987804990348683,12.49878381918755,False,0.5559504050289434,0,0,False,6.719023363002634
414,4,1,4.777616035811169,1.0167047871391803,1327.9328313388373,0.06293027587015462,0.013212631803847732,15.236248597912441,0.1010107774009443,0.4,0.2,False,none,12,4.777764037627415,1351.822693025679,0.00016973383099794237,5.333917857802766,8.936928681602685,False,0.5089595385784785,0,0,False,6.538553676000447
415,4,1,3.350552528698244,0.9609920161913549,1325.502209624545,0.7450288121471764,0.012488614037218536,12.026746997208914,0.06094930968688886,0.4,0.2,False,none,15,0.6261338308681504,1354.1745056199768,5.165263075623816e-05,4.3501150020969,6.353704786661065,False,0.2546686664861917,0,0,False,6.632728904001851
416,5,1,6.475098746121139,1.0934336617157148,1325.624743831502,0.16793158763405125,0.014209765270048852,18.65956370120167,0.11053813046743692,0.4,0.2,False,none,9,1.0819166544994638,1353.6771173128616,5.9738936244002616e-05,3.982129744878253,6.801471192774603,False,0.1990597230439229,0,1,True,6.463209988000017
417,5,1,6.172886878098103,0.9801347711221248,1331.1952059052478,0.4748861856630705,0.012737384551345099,18.074353270447745,0.09731522526635188,0.4,0.2,False,none,8,1.5421110829468767,1354.3509218097524,9.077340669161327e-05,4.769585606158681,7.496428600562262,False,0.5103054504310442,0,0,False,6.644479825998133
418,5,1,7.853334131804287,1.1121009603857037,1332.2397347965045,0.3021094586322294,0.014452356971414823,21.221362857831437,0.11412768376863039,0.4,0.2,False,none,5,0.5282592652169209,1354.0299252425891,3.8690988362510836e-05,3.9329987391277568,6.287603195308267,False,0.379887555055011,0,0,False,6.517849905998446
419,5,1,6.3777718502517535,1.1583353721730338,1327.6594358074487,0.6775003874302165,0.015053198304455428,18.47211146210991,0.08314925827050584,0.4,0.2,False,none,9,0.6261338308681504,1354.1745056199768,5.2315034500871604e-05,4.661068074238756,6.400231807359655,False,0.3265369465504555,0,0,False,6.4821724299981724
420,5,1,5.1109565510847546,0.968377540578925,1329.606797881421,0.013736040551624019,0.012584592944415265,15.936955020609608,0.10342631849008634,0.4,0.2,False,none,11,0.6261338308681504,1354.1745056199768,5.086112114693897e-05,4.080279975789525,6.21392239368003,False,0.28063918542315264,0,0,False,6.699797764002142
421,5,1,7.703878581927052,1.073070980862468,1325.6780324524004,0.06125642716141396,0.013945141154910917,20.95126132654955,0.11850611187359167,0.4,0.2,False,none,8,0.6261338308681504,1354.1745056199768,5.100723996742662e-05,4.17197397010369,6.327694281697268,False,0.3006100417760648,0,0,False,7.088649170000281
423,5,1,6.2482854618494095,1.0627093477780538,1327.4067881616306,0.6779722140012311,0.013810486096173406,18.221234445538418,0.08235605299485486,0.4,0.2,False,none,9,0.5005066917445975,1354.1797790065673,3.948072161619187e-05,4.075071975609831,6.922503143698203,False,0.3376871685492671,0,0,False,6.985183130000223
424,5,1,7.734771205950819,1.0842317026797352,1329.7563805272614,0.680298687554567,0.01409018080644207,21.00723379362706,0.08820509265176782,0.4,0.2,False,none,6,7.734503835817559,1352.9604312199947,0.00026975317262178944,4.744051954009617,9.414275272228322,False,0.3562139258813513,0,0,False,6.823038138001721
425,5,1,7.29034699040773,1.093363495983312,1326.8482641370126,0.6291923184847263,0.014208853428185597,20.19463557956961,0.09147389230489056,0.4,0.2,False,none,8,0.6259482410906138,1354.1687679693769,4.984091679505198e-05,4.610138417921978,7.180451701657932,False,0.2986184042559779,0,0,False,6.692506360999687
422,5,1,7.916516090933066,1.2670323626097375,1330.1932493307406,0.354660945170349,0.01646577482715249,21.335031422376566,0.11256390688960731,0.4,0.2,True,exact,6,7.9181713107672165,1353.943204478177,0.0003070974661574244,7.7017791356147,11.138519398889244,True,0.44339971031573894,1,0,False,13.75040547500248
427,5,1,5.542703493601876,1.0055974159101466,1327.5889388355047,0.3371264298738189,0.013068285472233791,16.82228495908012,0.10026761750941939,0.4,0.2,False,none,9,5.543178961617903,1355.3011999372982,0.00019007199301923627,4.945878393386586,8.725534026396767,False,0.5584268522383445,0,0,False,6.6781809690000955
428,5,1,5.36520760949854,1.0967308044329336,1327.39151092565,0.7229058510807017,0.014252613433329297,16.461203183399483,0.07390173626183581,0.4,0.2,False,none,11,0.6259482410906138,1354.1687679693769,4.803414088438984e-05,4.347779881434265,6.884127330694987,False,0.3145111908005801,0,0,False,6.583216307000839
429,5,1,5.557493487362852,0.9738233287308973,1327.5412535058902,0.12597103020147565,0.012655363923999444,16.852197073478205,0.1055401006122784,0.4,0.2,False,none,9,5.557438985974696,1355.3284896424154,0.00017491057689400513,4.25782336333198,8.06171479896308,False,0.6302325619108635,0,0,False,6.776820261999092
426,5,1,5.3200585139743595,1.1409258281962789,1330.5531494546467,0.24244837132332678,0.01482695180955595,16.368724037897422,0.10202166499991375,0.4,0.2,False,alias,9,2.659763324168574,1354.495112850061,0.00015807947521095933,7.57395764783095,10.344271500438996,True,0.3070400077727424,1,0,False,13.443478139000945
430,5,1,5.919415771274405,0.9631878793737697,1330.9410011811199,0.8416802064524712,0.012517150473839935,17.57612440044355,0.060415404945980695,0.4,0.2,False,none,8,0.6261338308681504,1354.1745056199768,5.031451521153585e-05,4.223206698752155,6.369037791913617,False,0.35464261500137956,0,0,False,6.727984003002348
431,5,1,5.712337253824183,1.1961424068892805,1330.2698182249444,0.47447416945290527,0.015544521287901432,17.163786919066933,0.09520023495648673,0.4,0.2,False,none,9,5.713141146843667,1353.12680200825,0.00020003942406965347,4.925799339000421,8.909797940582893,False,0.3964580651089661,0,0,False,6.699455163998209
432,5,1,5.8279978924859615,1.1847298882673218,1330.142799172239,0.5893863106063493,0.015396209399913974,17.394694737137904,0.08826407010868552,0.4,0.2,False,none,8,0.5282592652169209,1354.0299252425891,4.3698320567497895e-05,4.789226217491844,6.912658954198489,False,0.41603936798557273,0,0,False,6.741487948998838
433,5,1,7.532639883191402,1.2051108974101423,1331.418984962003,0.16065529792083683,0.01566107170114565,20.6396355583609,0.11655371210092043,0.4,0.2,False,none,5,2.4908164659381193,1354.1892341711946,0.00010476253827906845,4.74698238271193,7.154860237761128,False,0.26412881914007574,0,0,False,6.61933013000089
434,5,1,6.008875916213396,1.1450171590176916,1327.025856635754,0.22027492932079104,0.014880120879294639,17.75276666234533,0.10680040348026264,0.4,0.2,False,none,9,6.010149119075267,1357.0706861412518,0.00020915027111512163,5.524161415250121,8.766940975034657,False,0.4368836131955447,0,0,False,6.511631715999101
435,5,1,5.307724976644303,0.9964970205329203,1329.8177764045058,0.3736206552707225,0.012950020883623892,16.3434157505388,0.0974099221685192,0.4,0.2,False,none,10,0.6259482410906138,1354.1687679693769,5.188294615376954e-05,4.833559834842131,7.453962979514257,False,0.15499903178712715,0,0,False,6.495819987998402
436,5,1,6.555214716902813,1.022549040351473,1329.2909791319935,0.15884546578721825,0.013288581053658734,18.81316373865578,0.11105189112753922,0.4,0.2,False,none,8,6.556099477396334,1355.5125676221273,0.00021181463308383996,4.821477220483099,8.570345388860112,False,0.3552430942648134,0,0,False,6.607405812999787
437,5,1,7.424286466983984,1.1723961485050816,1332.6030000179737,0.3562809626810469,0.015235925742057402,20.441230470223484,0.10996360442561014,0.4,0.2,False,none,6,7.423094171276563,1354.8785459763717,0.0002626237126706066,6.2370266312582805,10.192255224866853,False,0.36451196579007245,0,0,False,6.491390114999376
438,5,1,6.345389141578506,1.030251580290317,1328.6661234127641,0.460823332337866,0.013388679750403087,18.40953115826495,0.09909410060133995,0.4,0.2,False,none,8,0.528474637390114,1354.0345566420247,4.948128372306293e-05,5.7251216613370355,7.802828582205875,False,0.3610380979542823,0,0,False,6.699380742000358
439,5,1,7.013767537509006,1.276062480826982,1327.0584889214167,0.3237176398845867,0.01658312612583713,19.680590851317486,0.10937585496754505,0.4,0.2,False,none,8,7.013682485939628,1355.1152954896338,0.00022546327595918125,5.57155138710137,8.987151499654784,False,0.4274729481185106,0,0,False,6.537708162002673
440,5,1,6.058302123696044,1.1262562252315085,1328.5631686535962,0.15401103527541526,0.014636312338655524,17.84998433377996,0.10840690223661816,0.4,0.2,False,none,9,6.058747615760497,1352.7952955922508,0.0001922021984905875,5.448550314244075,9.052058513893778,False,0.5070290359142183,0,0,False,6.7346983200004615
441,5,1,5.590636417325843,1.006024140657822,1329.8010655083897,0.5803199719196379,0.013073830992471272,16.91913102584025,0.08742702360955307,0.4,0.2,False,none,10,0.6261338308681504,1354.1745056199768,5.24855386938583e-05,4.52742270234687,6.456583283253266,False,0.2208618971949108,0,0,False,6.559513912998227
443,5,1,5.403285661853419,1.0132256531489967,1328.019395700537,0.8156826871480748,0.013167418564970501,16.538997184553843,0.06258631332577426,0.4,0.2,False,none,8,0.6261338308681504,1354.1745056199768,5.107640093482413e-05,4.254017021427227,6.297713262568211,False,0.28175615989263453,0,0,False,6.619306520999089
444,5,1,6.198657118983712,0.9773062051907568,1325.652383362939,0.8439444186951557,0.012700625798306046,18.12462223544176,0.061011770490950995,0.4,0.2,False,none,10,2.49081646593812,1354.1887133378614,9.667228588461363e-05,4.149117358450876,6.690862469335742,False,0.3248945622777439,0,0,False,6.5460421799980395
445,5,1,5.674078854503225,1.0462294580144775,1326.3226616012932,0.0429150815142757,0.013596320963513,17.08706476827117,0.10710491069120749,0.4,0.2,False,none,10,0.6309629394945474,1354.0624264689632,5.909819506078051e-05,5.660289648157395,8.289779534311078,False,0.4922525638714829,0,0,False,6.61534593900069
442,5,1,6.749173700970696,1.2734386162442763,1330.0790676079732,0.48255374576881566,0.016549027578183,19.182459560112562,0.10027115296314343,0.4,0.2,True,exact,7,6.749111486065423,1357.0747198234703,0.0002839425943598206,7.558302922937252,11.555495646917281,True,0.32264051734953547,1,0,False,13.291239680002036
446,5,1,6.454612821648029,1.210385765254175,1328.604977182497,0.2074200578921739,0.015729621478346233,18.62018615381471,0.10977376549550008,0.4,0.2,False,none,8,6.4534177816203115,1354.4213720890232,0.00022347839879410802,5.3885491095663705,8.92369799589746,False,0.4906480581433866,0,0,False,6.55648230999941
448,6,1,9.494792618764423,1.0642523689159875,1330.4516808357857,0.25333140745247934,0.013830538495275843,24.083940370593773,0.12323040052254253,0.4,0.2,False,none,5,0.6259482410906138,1354.1687679693769,4.8335058372539486e-05,4.603996552394879,7.028502843190538,False,0.24766131996658225,0,0,False,6.4937075870002445
449,6,1,9.711746687942306,1.1136287662552486,1333.2271271728487,0.15286907986731316,0.014472211639827327,24.449432609288436,0.12684156820470838,0.4,0.2,False,none,5,11.914001078028798,1350.4250781185997,0.0005147783727449395,4.177682665798347,10.900698923191857,False,0.3920223662647131,0,0,False,6.740017771000566
450,6,1,11.729196829487393,1.1393947603516883,1327.0101359145988,0.8936446695264801,0.014807054750003188,27.727841987993987,0.06478497480101769,0.4,0.2,False,none,4,0.6261338308681504,1354.1745056199768,5.045452990048993e-05,4.246578049883986,6.355077799141232,False,0.2904828683396071,0,0,False,6.447862430999521
447,5,1,6.414474583408576,1.2375489081773032,1325.4405259131931,0.49749083620722023,0.01608262129758428,18.54291240244379,0.09762694321357902,0.4,0.2,True,exact,9,6.414159399416655,1351.0933750185418,0.000278883021268439,8.437098020726266,11.88005883143085,True,0.25861569494361164,1,0,False,13.05323853200025
451,6,1,8.16233060808904,1.0899735722299466,1329.0118945020104,0.45208584604360363,0.014164799524866854,21.774423992923943,0.10837771317484872,0.4,0.2,False,none,6,0.6261338308681504,1354.1745056199768,5.748521064308232e-05,5.067794810680105,7.170148996075411,False,0.26293374632625244,0,0,False,6.542704700001195
453,6,1,12.142621951686692,1.1753239049642783,1326.5478442759795,0.4529866613826768,0.015273973529965975,28.375631587105627,0.12380192401857627,0.4,0.2,False,none,4,0.527854863922848,1354.010887051876,5.056893723576206e-05,5.165701443660002,7.725720235083123,False,0.38956075483423047,0,0,False,6.508078391998424
452,6,1,9.098520745320753,1.085193865333147,1330.9343766303514,0.17444101506692322,0.0141026846335468,23.409083676064192,0.12363465430412321,0.4,0.2,False,none,4,0.6261338308681504,1354.1745056199768,4.981394188108279e-05,4.06526820420381,6.1348159529590225,False,0.22435282342322627,0,0,False,6.613026319999335
454,6,1,8.822818046947884,1.002269047088774,1327.5498209509628,0.4445278125358927,0.013025031508742633,22.93376912691531,0.11152033939196501,0.4,0.2,False,none,6,0.6261338308681504,1354.1745056199768,5.2015176257635964e-05,4.48752302307438,6.449601799715469,False,0.2232574049518326,0,0,False,6.655362557001354
455,6,1,11.936565891385952,1.147783171812888,1332.0506041847411,0.5232386170884371,0.01491606672029977,28.053700366089064,0.11782153628613166,0.4,0.2,False,none,4,0.6259482410906138,1354.1687679693769,4.8295566430267556e-05,4.20337397217069,6.8572250579165726,False,0.28614107192315047,0,0,False,6.4876394429993525
456,6,1,8.440754150613175,0.9548340551420549,1333.725188692825,0.41056765847377946,0.012408587983406221,22.266812644070466,0.11171512951733131,0.4,0.2,False,none,6,0.6261338308681504,1354.1745056199768,4.928974773221739e-05,3.9273953023535895,6.258406385313712,False,0.31823892662733966,0,0,False,6.493229048999638
457,6,1,8.715157825096814,1.029498789792974,1333.1720891071584,0.6506638448142166,0.01337889682836648,22.746821788239235,0.09480515968898559,0.4,0.2,False,none,5,0.5282266407272107,1354.0309629993114,4.007589147880797e-05,4.267582221727994,6.242470285279614,False,0.33807551605075564,0,0,False,6.541135030001897
458,6,1,11.027876533578631,1.224116170074893,1334.7418910685685,0.7330132178114694,0.015908055558433918,26.61124240599875,0.09283034314971511,0.4,0.2,False,none,4,0.6261338308681504,1354.1745056199768,5.1449933795022496e-05,4.449768923012085,6.374275719582994,False,0.23060002632947724,0,0,False,6.561317718998907
459,6,1,10.193722488173115,1.0951641219636576,1331.8760773097708,0.34992009612757635,0.014232253542354129,25.25180489313527,0.12236372512058087,0.4,0.2,False,none,5,2.546313587193531,1354.8037389633373,0.00010720035360800573,5.1458019776485875,7.920352654812411,False,0.2927936301855337,0,0,False,6.475262814001326
460,6,1,10.237516551816084,0.9960685270217123,1329.286337904623,0.5859481023604695,0.012944452377342083,25.3240773998965,0.10637173569851768,0.4,0.2,False,none,5,0.6261338308681504,1354.1745056199768,5.333375541316521e-05,4.606262335699032,6.6623785332084555,False,0.3252246547267484,0,0,False,6.518038896996586
461,6,1,8.233215431058943,1.1139535520269197,1326.915189890367,0.28245496528118696,0.014476432407616069,21.90030721751405,0.11664586221499895,0.4,0.2,False,none,6,8.235281436801415,1351.620836939613,0.00022934031885490924,4.7834553269010405,8.54317712214826,False,0.49834761265211,0,0,False,6.666105218002485
